Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,registration_year,owner_type,car_condition,insurance_status,accident_history,city
16651,Mahindra XUV500,Mahindra,XUV500,6,39838,Dealer,Diesel,Manual,16.0,2179,140.0,7,1095000,2020,Second Owner,Good,Active,No,Ahmedabad
16653,Hyundai Venue,Hyundai,Venue,1,6500,Dealer,Petrol,Manual,18.27,998,118.35,5,949000,2025,First Owner,Good,Active,No,Bangalore
16654,Renault KWID,Renault,KWID,3,40000,Individual,Petrol,Automatic,24.04,999,67.0,5,300000,2023,Second Owner,Excellent,Active,Yes,Hyderabad
16655,Honda City,Honda,City,4,40000,Individual,Petrol,Manual,17.8,1497,117.3,5,840000,2022,Second Owner,Poor,Active,Yes,Bangalore
16656,Tata Nexon,Tata,Nexon,4,95000,Dealer,Diesel,Manual,21.5,1497,108.5,5,825000,2022,Fourth+ Owner,Good,Active,Yes,Bangalore
16657,Ford Ecosport,Ford,Ecosport,2,14000,Dealer,Petrol,Automatic,14.7,1496,120.69,5,980000,2024,Third Owner,Excellent,Expired,No,Lucknow
16658,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,5,28000,Dealer,Diesel,Automatic,14.84,2143,170.0,5,2500000,2021,First Owner,Good,Active,No,Pune
16660,Maruti Alto,Maruti,Alto,9,70000,Individual,Petrol,Manual,20.92,998,67.1,5,231000,2017,First Owner,Fair,Expired,No,Mumbai
16661,Jeep Compass,Jeep,Compass,3,67000,Dealer,Diesel,Manual,17.1,1956,170.0,5,1950000,2023,First Owner,Good,Active,No,Lucknow
16663,Hyundai i20,Hyundai,i20,3,5000,Individual,Petrol,Manual,18.6,1197,81.86,5,815000,2023,Second Owner,Excellent,Expired,No,Mumbai
16665,Mahindra XUV500,Mahindra,XUV500,2,20000,Individual,Diesel,Manual,15.1,2179,152.87,7,1667000,2024,First Owner,Excellent,Active,No,Jaipur
16666,Maruti Wagon R,Maruti,Wagon R,4,43000,Dealer,CNG,Manual,26.2,998,58.2,5,399000,2022,First Owner,Fair,Active,No,Jaipur
16667,Hyundai Verna,Hyundai,Verna,3,26000,Dealer,Petrol,Automatic,17.0,1591,121.3,5,1040000,2023,Third Owner,Excellent,Active,No,Chennai
16669,Maruti Ciaz,Maruti,Ciaz,6,30000,Individual,Petrol,Manual,20.73,1373,91.1,5,600000,2020,First Owner,Fair,Active,No,Delhi
16673,Maruti Swift,Maruti,Swift,4,25000,Dealer,Petrol,Manual,20.4,1197,81.8,5,625000,2022,First Owner,Good,Active,No,Jaipur
16674,Hyundai Verna,Hyundai,Verna,4,100000,Individual,Diesel,Manual,23.9,1582,126.2,5,839000,2022,First Owner,Excellent,Expired,Yes,Kolkata
16675,Mahindra XUV500,Mahindra,XUV500,5,15000,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1620000,2021,First Owner,Good,Active,No,Jaipur
16677,Hyundai Grand,Hyundai,Grand,7,89000,Dealer,Diesel,Manual,24.0,1120,70.0,5,425000,2019,First Owner,Good,Expired,No,Mumbai
16678,Hyundai i20,Hyundai,i20,3,10114,Dealer,Petrol,Manual,18.6,1197,81.86,5,690000,2023,Third Owner,Excellent,Active,No,Jaipur
16679,Mahindra XUV500,Mahindra,XUV500,8,60000,Individual,Diesel,Manual,15.1,2179,140.0,7,500000,2018,First Owner,Good,Active,No,Lucknow
16680,Maruti Alto,Maruti,Alto,1,5000,Individual,Petrol,Manual,22.05,796,47.3,5,320000,2025,Third Owner,Good,Active,No,Kolkata
16681,Maruti Celerio,Maruti,Celerio,3,20000,Individual,Petrol,Manual,21.63,998,67.0,5,585000,2023,Second Owner,Good,Expired,No,Delhi
16682,Maruti Baleno,Maruti,Baleno,4,21000,Dealer,Petrol,Automatic,19.56,1197,81.8,5,680000,2022,First Owner,Excellent,Active,No,Pune
16683,Maruti Vitara,Maruti,Vitara,5,36355,Dealer,Diesel,Manual,24.3,1248,88.5,5,765000,2021,Second Owner,Fair,Active,No,Bangalore
16684,Renault Triber,Renault,Triber,1,4500,Individual,Petrol,Manual,20.0,999,71.0,7,770000,2025,First Owner,Excellent,Active,No,Ahmedabad
16685,Maruti Swift,Maruti,Swift,5,70000,Individual,Diesel,Manual,25.2,1248,74.0,5,497000,2021,First Owner,Excellent,Active,No,Mumbai
16686,Land Rover Rover,Land Rover,Rover,9,66000,Dealer,Diesel,Automatic,12.35,2179,187.74,5,1450000,2017,Third Owner,Fair,Active,No,Hyderabad
16688,Honda Amaze,Honda,Amaze,2,8700,Individual,Petrol,Manual,19.5,1199,88.76,5,750000,2024,First Owner,Excellent,Active,No,Delhi
16689,Hyundai Verna,Hyundai,Verna,11,100000,Individual,Petrol,Manual,16.2,1599,103.2,5,300000,2015,Second Owner,Good,Active,No,Jaipur
16690,Maruti Ciaz,Maruti,Ciaz,4,26000,Dealer,Petrol,Manual,20.73,1373,91.1,5,740000,2022,First Owner,Excellent,Active,No,Delhi
16691,Maruti Alto,Maruti,Alto,13,30000,Individual,Petrol,Manual,19.7,796,46.3,5,200000,2013,First Owner,Good,Active,No,Kolkata
16693,Honda City,Honda,City,8,55243,Dealer,Petrol,Manual,17.0,1497,118.0,5,560000,2018,First Owner,Good,Active,No,Chennai
16694,Hyundai Grand,Hyundai,Grand,6,25000,Individual,Petrol,Manual,18.9,1197,82.0,5,500000,2020,Third Owner,Good,Expired,No,Lucknow
16695,Hyundai Verna,Hyundai,Verna,8,35212,Dealer,Diesel,Manual,25.0,1493,113.42,5,500000,2018,Second Owner,Excellent,Expired,No,Lucknow
16698,Tata Harrier,Tata,Harrier,2,21655,Dealer,Diesel,Manual,17.0,1956,138.1,5,1660000,2024,Third Owner,Good,Active,No,Lucknow
16699,Maruti Swift Dzire,Maruti,Swift Dzire,8,46100,Dealer,Petrol,Manual,19.1,1197,85.8,5,475000,2018,Third Owner,Poor,Active,Yes,Ahmedabad
16700,Ford Figo,Ford,Figo,10,40000,Dealer,Petrol,Manual,15.6,1196,70.0,5,355000,2016,First Owner,Good,Active,No,Ahmedabad
16701,Nissan Kicks,Nissan,Kicks,2,10000,Individual,Petrol,Manual,14.23,1498,104.55,5,950000,2024,Second Owner,Fair,Active,Yes,Ahmedabad
16702,Tata Nexon,Tata,Nexon,3,31000,Dealer,Diesel,Automatic,21.5,1497,108.5,5,845000,2023,First Owner,Excellent,Active,No,Pune
16704,Mercedes-Benz GL-Class,Mercedes-Benz,GL-Class,7,87000,Dealer,Diesel,Automatic,11.3,2987,254.8,7,3500000,2019,Second Owner,Excellent,Active,No,Kolkata
16705,Honda City,Honda,City,5,34000,Individual,Diesel,Manual,26.0,1498,98.6,5,1025000,2021,First Owner,Excellent,Active,No,Bangalore
16706,Mahindra Bolero,Mahindra,Bolero,6,66274,Dealer,Diesel,Manual,13.6,2523,63.0,7,478000,2020,First Owner,Good,Active,Yes,Ahmedabad
16707,Maruti Swift Dzire,Maruti,Swift Dzire,11,133000,Dealer,Diesel,Manual,19.3,1248,73.9,5,340000,2015,First Owner,Excellent,Active,No,Mumbai
16708,Volkswagen Vento,Volkswagen,Vento,4,16219,Dealer,Petrol,Manual,17.69,999,108.62,5,845000,2022,First Owner,Excellent,Active,No,Mumbai
16709,Tata Tiago,Tata,Tiago,2,10000,Individual,Petrol,Manual,23.84,1199,84.0,5,510000,2024,First Owner,Good,Active,No,Mumbai
16710,Hyundai Grand,Hyundai,Grand,4,56169,Dealer,Petrol,Manual,18.9,1197,82.0,5,550000,2022,First Owner,Good,Active,No,Delhi
16711,Maruti Baleno,Maruti,Baleno,5,90000,Individual,Diesel,Manual,27.39,1248,74.0,5,590000,2021,Third Owner,Good,Active,Yes,Lucknow
16712,Maruti Wagon R,Maruti,Wagon R,7,31692,Dealer,Petrol,Manual,20.51,998,67.04,5,330000,2019,First Owner,Fair,Expired,No,Kolkata
16713,Skoda Superb,Skoda,Superb,11,74000,Dealer,Petrol,Automatic,13.7,1798,157.75,5,365000,2015,First Owner,Excellent,Active,No,Lucknow
16714,Maruti Swift,Maruti,Swift,3,80000,Individual,Diesel,Manual,28.4,1248,74.0,5,675000,2023,First Owner,Good,Active,No,Lucknow
16716,Hyundai Grand,Hyundai,Grand,2,5000,Individual,Petrol,Manual,18.9,1197,81.86,5,590000,2024,First Owner,Poor,Active,No,Jaipur
16718,Toyota Innova,Toyota,Innova,3,68600,Dealer,Diesel,Manual,13.68,2393,147.51,8,1721000,2023,Fourth+ Owner,Fair,Active,No,Lucknow
16719,Audi A4,Audi,A4,8,45000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,1725000,2018,First Owner,Excellent,Expired,No,Ahmedabad
16720,Volkswagen Vento,Volkswagen,Vento,2,15000,Individual,Diesel,Manual,22.27,1498,108.6,5,900000,2024,Third Owner,Excellent,Active,No,Jaipur
16722,Hyundai i10,Hyundai,i10,10,51359,Dealer,Petrol,Manual,19.81,1086,68.05,5,320000,2016,Second Owner,Good,Expired,No,Bangalore
16723,Skoda Rapid,Skoda,Rapid,9,79000,Dealer,Diesel,Manual,20.5,1598,103.5,5,460000,2017,Second Owner,Excellent,Active,Yes,Bangalore
16724,Maruti Eeco,Maruti,Eeco,9,65000,Dealer,Petrol,Manual,15.37,1196,73.0,5,175000,2017,First Owner,Excellent,Active,No,Jaipur
16725,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,9,50000,Dealer,Diesel,Automatic,19.71,2143,201.15,5,1180000,2017,First Owner,Fair,Active,No,Ahmedabad
16726,Tata Nexon,Tata,Nexon,3,42388,Dealer,Diesel,Manual,21.5,1497,108.5,5,895000,2023,First Owner,Excellent,Active,Yes,Lucknow
16728,Maruti Celerio,Maruti,Celerio,6,50000,Individual,Petrol,Manual,23.1,998,67.04,5,350000,2020,Second Owner,Good,Active,No,Hyderabad
16729,Maruti Vitara,Maruti,Vitara,3,9000,Dealer,Diesel,Manual,24.3,1248,88.5,5,960000,2023,First Owner,Good,Active,No,Hyderabad
16733,Maruti Swift Dzire,Maruti,Swift Dzire,5,40000,Individual,Diesel,Manual,26.59,1248,74.0,5,650000,2021,First Owner,Excellent,Active,No,Jaipur
16734,Hyundai Grand,Hyundai,Grand,5,15000,Individual,Petrol,Manual,18.9,1197,82.0,5,390000,2021,Third Owner,Excellent,Active,Yes,Hyderabad
16735,Maruti Alto,Maruti,Alto,12,70000,Individual,Petrol,Manual,19.7,796,46.3,5,130000,2014,Second Owner,Excellent,Active,No,Ahmedabad
16736,Maruti Alto,Maruti,Alto,3,25000,Individual,Petrol,Manual,23.95,998,67.05,5,385000,2023,Second Owner,Fair,Active,No,Mumbai
16737,Hyundai Verna,Hyundai,Verna,7,70000,Individual,Petrol,Manual,17.01,1591,121.3,5,450000,2019,First Owner,Good,Expired,No,Mumbai
16738,Maruti Swift,Maruti,Swift,3,26000,Individual,Petrol,Manual,22.0,1197,81.8,5,610000,2023,Fourth+ Owner,Excellent,Active,No,Mumbai
16739,Honda Jazz,Honda,Jazz,6,40000,Dealer,Diesel,Manual,27.3,1498,98.6,5,665000,2020,First Owner,Excellent,Active,No,Jaipur
16741,Hyundai Grand,Hyundai,Grand,3,30000,Individual,Petrol,Manual,18.9,1197,81.86,5,450000,2023,First Owner,Poor,Expired,Yes,Jaipur
16743,Maruti Baleno,Maruti,Baleno,2,8800,Individual,Petrol,Manual,21.4,1197,83.1,5,675000,2024,First Owner,Fair,Active,No,Lucknow
16745,Hyundai Santro,Hyundai,Santro,12,40000,Dealer,Petrol,Manual,17.92,1086,62.1,5,266000,2014,Third Owner,Excellent,Expired,No,Chennai
16746,Hyundai Verna,Hyundai,Verna,7,90000,Individual,Diesel,Manual,22.32,1582,126.32,5,590000,2019,Second Owner,Excellent,Active,Yes,Mumbai
16747,Ford Freestyle,Ford,Freestyle,2,17000,Individual,Petrol,Manual,19.0,1194,94.68,5,630000,2024,First Owner,Good,Expired,Yes,Jaipur
16748,Maruti Swift,Maruti,Swift,8,106000,Individual,Diesel,Manual,22.9,1248,74.0,5,350000,2018,First Owner,Excellent,Active,No,Lucknow
16749,BMW 3,BMW,3,4,72000,Dealer,Diesel,Automatic,21.76,1995,188.0,5,3300000,2022,First Owner,Fair,Active,Yes,Ahmedabad
16750,Honda Jazz,Honda,Jazz,11,56161,Dealer,Petrol,Manual,16.0,1198,90.0,5,319000,2015,First Owner,Good,Active,No,Lucknow
16751,Ford Figo,Ford,Figo,10,35000,Individual,Diesel,Manual,20.0,1399,68.0,5,300000,2016,Third Owner,Excellent,Active,No,Pune
16752,Ford Ecosport,Ford,Ecosport,6,100000,Individual,Diesel,Manual,22.77,1498,98.59,5,700000,2020,Second Owner,Poor,Active,No,Pune
16753,Maruti Swift,Maruti,Swift,8,67000,Dealer,Diesel,Manual,28.4,1248,74.0,5,300000,2018,Second Owner,Good,Active,No,Jaipur
16754,Maruti Swift,Maruti,Swift,4,28000,Dealer,Petrol,Manual,20.4,1197,81.8,5,629000,2022,First Owner,Poor,Expired,No,Jaipur
16755,Honda City,Honda,City,15,38000,Individual,Petrol,Manual,16.9,1497,100.0,5,200000,2011,First Owner,Good,Expired,No,Pune
16757,Maruti Swift,Maruti,Swift,4,5000,Individual,Petrol,Manual,20.4,1197,81.8,5,570000,2022,First Owner,Excellent,Active,No,Bangalore
16758,Maruti Ertiga,Maruti,Ertiga,4,50000,Individual,Diesel,Manual,24.52,1248,88.5,7,800000,2022,First Owner,Good,Active,Yes,Mumbai
16760,Maruti Baleno,Maruti,Baleno,5,20000,Individual,Petrol,Manual,21.4,1197,83.1,5,599000,2021,First Owner,Excellent,Active,Yes,Pune
16761,Renault KWID,Renault,KWID,4,20000,Individual,Petrol,Manual,25.17,799,53.3,5,300000,2022,First Owner,Good,Active,Yes,Jaipur
16762,Toyota Innova,Toyota,Innova,12,180000,Individual,Diesel,Manual,12.8,2494,102.0,8,400000,2014,First Owner,Fair,Active,No,Pune
16763,BMW X5,BMW,X5,7,60000,Dealer,Diesel,Automatic,15.97,2993,258.0,5,3350000,2019,First Owner,Excellent,Active,Yes,Pune
16764,Skoda Rapid,Skoda,Rapid,7,70000,Dealer,Diesel,Manual,20.5,1598,103.5,5,525000,2019,First Owner,Good,Active,No,Mumbai
16766,Mahindra Scorpio,Mahindra,Scorpio,7,69000,Dealer,Diesel,Automatic,11.79,2179,120.0,7,650000,2019,Second Owner,Excellent,Expired,No,Chennai
16767,Skoda Rapid,Skoda,Rapid,5,60000,Individual,Diesel,Automatic,21.66,1498,103.52,5,850000,2021,Second Owner,Good,Active,No,Chennai
16768,Maruti Ciaz,Maruti,Ciaz,7,120000,Individual,Diesel,Manual,26.21,1248,88.5,5,580000,2019,Second Owner,Good,Active,No,Mumbai
16769,Hyundai Grand,Hyundai,Grand,6,50215,Dealer,Petrol,Manual,18.9,1197,81.86,5,450000,2020,First Owner,Poor,Active,No,Chennai
16770,Hyundai Venue,Hyundai,Venue,2,18700,Individual,Diesel,Manual,23.7,1396,88.7,5,1045000,2024,First Owner,Good,Active,Yes,Chennai
16771,Hyundai Santro,Hyundai,Santro,7,35000,Individual,Petrol,Manual,17.92,1086,62.1,5,300000,2019,Second Owner,Fair,Expired,No,Ahmedabad
16772,Maruti Ciaz,Maruti,Ciaz,5,100000,Individual,Diesel,Manual,28.09,1248,88.5,5,660000,2021,First Owner,Good,Active,No,Delhi
16773,Tata Hexa,Tata,Hexa,4,41723,Dealer,Diesel,Manual,17.6,2179,153.86,7,1350000,2022,First Owner,Excellent,Expired,Yes,Mumbai
16774,Toyota Innova,Toyota,Innova,10,68830,Dealer,Diesel,Manual,12.8,2494,102.0,7,685000,2016,First Owner,Poor,Active,Yes,Hyderabad
16776,Audi A6,Audi,A6,10,110000,Individual,Diesel,Automatic,17.68,1968,174.33,5,1100000,2016,Third Owner,Excellent,Active,No,Pune
16777,Hyundai Verna,Hyundai,Verna,2,5630,Dealer,Petrol,Manual,17.0,1591,121.3,5,975000,2024,First Owner,Excellent,Active,No,Bangalore
16779,Hyundai i20,Hyundai,i20,6,109555,Dealer,Diesel,Manual,22.54,1396,88.73,5,655000,2020,First Owner,Excellent,Expired,No,Bangalore
16781,Hyundai Verna,Hyundai,Verna,12,90000,Individual,Diesel,Manual,18.1,1493,110.0,5,290000,2014,Third Owner,Excellent,Active,No,Kolkata
16782,Honda Amaze,Honda,Amaze,8,75000,Dealer,Diesel,Manual,25.8,1498,98.6,5,390000,2018,Second Owner,Good,Active,No,Hyderabad
16785,Maruti Ertiga,Maruti,Ertiga,2,8000,Dealer,Petrol,Automatic,17.99,1462,103.26,7,1099000,2024,Third Owner,Excellent,Active,No,Ahmedabad
16786,Maruti Ciaz,Maruti,Ciaz,4,40000,Individual,Diesel,Manual,28.09,1248,88.5,5,800000,2022,First Owner,Excellent,Expired,No,Ahmedabad
16787,Toyota Fortuner,Toyota,Fortuner,6,120000,Dealer,Diesel,Manual,12.55,2982,168.5,7,2150000,2020,First Owner,Excellent,Active,Yes,Delhi
16788,Mercedes-Benz S-Class,Mercedes-Benz,S-Class,14,47200,Dealer,Petrol,Automatic,10.13,3498,364.9,5,625000,2012,First Owner,Excellent,Active,No,Hyderabad
16789,Maruti Ignis,Maruti,Ignis,3,50000,Individual,Petrol,Manual,20.89,1197,81.8,5,450000,2023,Second Owner,Good,Active,Yes,Hyderabad
16790,Hyundai Santro,Hyundai,Santro,8,76945,Dealer,Petrol,Manual,17.92,1086,62.1,5,350000,2018,First Owner,Good,Active,No,Hyderabad
16791,Maruti Alto,Maruti,Alto,7,110000,Individual,Petrol,Manual,20.92,998,67.1,5,200000,2019,First Owner,Good,Active,No,Bangalore
16793,Honda City,Honda,City,4,53000,Dealer,Petrol,Automatic,18.0,1497,117.6,5,1095000,2022,First Owner,Fair,Active,No,Hyderabad
16794,Maruti Swift,Maruti,Swift,4,62904,Dealer,Diesel,Manual,28.4,1248,74.0,5,700000,2022,First Owner,Poor,Active,No,Pune
16795,Hyundai Verna,Hyundai,Verna,9,58000,Dealer,Diesel,Manual,22.32,1582,126.32,5,625000,2017,First Owner,Fair,Active,No,Bangalore
16796,Volkswagen Vento,Volkswagen,Vento,4,49000,Dealer,Diesel,Automatic,22.15,1498,108.6,5,950000,2022,First Owner,Good,Expired,Yes,Mumbai
16797,Mahindra XUV500,Mahindra,XUV500,4,54212,Dealer,Diesel,Manual,16.0,2179,140.0,7,1350000,2022,First Owner,Good,Active,Yes,Hyderabad
16799,Honda Amaze,Honda,Amaze,2,8760,Dealer,Petrol,Automatic,19.0,1199,88.76,5,800000,2024,First Owner,Poor,Expired,No,Hyderabad
16801,Renault Duster,Renault,Duster,8,62000,Dealer,Diesel,Manual,19.87,1461,83.8,5,395000,2018,First Owner,Excellent,Active,No,Chennai
16802,Renault KWID,Renault,KWID,4,40000,Individual,Petrol,Automatic,24.04,999,67.0,5,350000,2022,First Owner,Good,Active,No,Chennai
16803,Maruti Swift Dzire,Maruti,Swift Dzire,5,70000,Individual,Diesel,Automatic,26.59,1248,74.0,5,675000,2021,First Owner,Good,Active,No,Ahmedabad
16804,Maruti Ciaz,Maruti,Ciaz,3,40000,Individual,Diesel,Manual,28.09,1248,88.5,5,800000,2023,First Owner,Excellent,Expired,No,Lucknow
16805,Hyundai i10,Hyundai,i10,11,70000,Individual,Petrol,Manual,19.81,1086,68.05,5,170000,2015,First Owner,Good,Active,Yes,Lucknow
16806,Hyundai Creta,Hyundai,Creta,6,52000,Dealer,Diesel,Manual,21.38,1396,88.7,5,925000,2020,First Owner,Good,Active,No,Lucknow
16807,Hyundai i20,Hyundai,i20,6,80131,Dealer,Diesel,Manual,22.54,1396,88.73,5,625000,2020,First Owner,Good,Active,No,Mumbai
16808,Maruti Celerio,Maruti,Celerio,5,41944,Dealer,Petrol,Automatic,23.1,998,67.04,5,485000,2021,First Owner,Excellent,Active,Yes,Chennai
16809,Hyundai Elantra,Hyundai,Elantra,5,28000,Dealer,Petrol,Automatic,14.62,1999,149.92,5,1525000,2021,Third Owner,Good,Expired,No,Jaipur
16810,Maruti Vitara,Maruti,Vitara,4,20000,Dealer,Diesel,Manual,24.3,1248,88.5,5,800000,2022,First Owner,Fair,Expired,No,Jaipur
16811,Honda Civic,Honda,Civic,11,60000,Individual,Petrol,Manual,13.5,1799,130.0,5,275000,2015,Fourth+ Owner,Excellent,Active,Yes,Delhi
16812,Maruti Ertiga,Maruti,Ertiga,4,68000,Dealer,Diesel,Manual,24.52,1248,88.5,7,900000,2022,First Owner,Good,Expired,No,Kolkata
16814,Hyundai Verna,Hyundai,Verna,7,89000,Dealer,Diesel,Automatic,22.32,1582,126.32,5,550000,2019,First Owner,Excellent,Expired,No,Delhi
16815,Maruti Swift,Maruti,Swift,7,90000,Individual,Diesel,Manual,25.2,1248,74.0,5,390000,2019,Third Owner,Excellent,Active,Yes,Lucknow
16816,Mahindra Bolero,Mahindra,Bolero,11,47000,Dealer,Diesel,Manual,14.0,2523,83.0,7,545000,2015,First Owner,Good,Active,No,Pune
16817,Jaguar XF,Jaguar,XF,7,28000,Dealer,Diesel,Automatic,16.36,2179,187.7,5,3190000,2019,Second Owner,Excellent,Active,Yes,Delhi
16818,Ford Ecosport,Ford,Ecosport,4,63000,Dealer,Petrol,Manual,15.9,1496,120.69,5,865000,2022,First Owner,Excellent,Expired,No,Pune
16819,Honda City,Honda,City,7,67000,Dealer,Diesel,Manual,26.0,1498,98.6,5,549000,2019,First Owner,Fair,Expired,Yes,Mumbai
16820,Ford Figo,Ford,Figo,5,49392,Dealer,Petrol,Manual,18.16,1196,86.8,5,575000,2021,Second Owner,Excellent,Active,No,Bangalore
16821,Honda WR-V,Honda,WR-V,4,65000,Individual,Diesel,Manual,25.5,1498,98.6,5,800000,2022,First Owner,Fair,Active,Yes,Bangalore
16823,Hyundai Creta,Hyundai,Creta,4,50000,Individual,Diesel,Manual,19.67,1582,126.2,5,1200000,2022,First Owner,Excellent,Expired,No,Kolkata
16824,Maruti Swift,Maruti,Swift,9,90000,Individual,Petrol,Manual,18.6,1197,85.8,5,280000,2017,First Owner,Excellent,Active,No,Kolkata
16825,Maruti Swift,Maruti,Swift,9,92000,Dealer,Diesel,Manual,22.9,1248,74.0,5,525000,2017,First Owner,Fair,Active,No,Kolkata
16826,Mahindra Thar,Mahindra,Thar,4,60000,Individual,Diesel,Manual,16.55,2498,105.0,6,950000,2022,First Owner,Excellent,Active,No,Chennai
16827,Datsun RediGO,Datsun,RediGO,4,17731,Dealer,Petrol,Manual,22.7,799,53.64,5,270000,2022,First Owner,Excellent,Expired,No,Mumbai
16828,Toyota Fortuner,Toyota,Fortuner,10,85000,Dealer,Diesel,Manual,11.5,2982,171.0,7,1100000,2016,First Owner,Poor,Active,No,Chennai
16829,Maruti Vitara,Maruti,Vitara,4,61326,Dealer,Diesel,Manual,24.3,1248,88.5,5,985000,2022,First Owner,Excellent,Expired,No,Mumbai
16830,Maruti Celerio,Maruti,Celerio,4,32000,Individual,Petrol,Manual,23.1,998,67.04,5,450000,2022,First Owner,Good,Active,No,Jaipur
16831,Hyundai Creta,Hyundai,Creta,6,57000,Individual,Petrol,Automatic,13.0,1591,121.3,5,800000,2020,First Owner,Excellent,Active,No,Ahmedabad
16832,Hyundai Verna,Hyundai,Verna,3,42700,Individual,Diesel,Manual,22.0,1582,126.2,5,860000,2023,First Owner,Excellent,Active,No,Delhi
16834,Maruti Ertiga,Maruti,Ertiga,7,35000,Individual,Petrol,Manual,17.5,1373,91.1,7,585000,2019,First Owner,Excellent,Active,No,Delhi
16836,Maruti Wagon R,Maruti,Wagon R,4,10000,Individual,Petrol,Automatic,20.51,998,67.0,5,400000,2022,First Owner,Good,Active,No,Mumbai
16838,Honda Civic,Honda,Civic,13,110000,Individual,Petrol,Manual,13.5,1799,130.0,5,400000,2013,First Owner,Good,Active,No,Ahmedabad
16839,Maruti Ertiga,Maruti,Ertiga,6,78368,Dealer,Diesel,Manual,20.77,1248,88.76,7,785000,2020,Fourth+ Owner,Good,Active,Yes,Kolkata
16841,Hyundai i20,Hyundai,i20,6,37924,Dealer,Petrol,Manual,17.0,1197,80.0,5,550000,2020,Fourth+ Owner,Fair,Active,No,Hyderabad
16842,Ford Ecosport,Ford,Ecosport,7,104859,Dealer,Diesel,Manual,22.7,1498,89.84,5,425000,2019,First Owner,Good,Active,No,Kolkata
16843,Ford Ecosport,Ford,Ecosport,4,63000,Dealer,Diesel,Manual,23.0,1498,98.96,5,831000,2022,Second Owner,Fair,Active,Yes,Ahmedabad
16844,Kia Seltos,Kia,Seltos,2,7100,Dealer,Diesel,Automatic,17.8,1493,113.4,5,1950000,2024,First Owner,Fair,Expired,No,Mumbai
16845,Honda Jazz,Honda,Jazz,4,52377,Dealer,Petrol,Automatic,19.0,1199,88.7,5,785000,2022,Third Owner,Good,Active,No,Chennai
16846,Volkswagen Polo,Volkswagen,Polo,4,14000,Dealer,Petrol,Manual,16.2,1199,74.0,5,750000,2022,First Owner,Good,Expired,No,Kolkata
16847,Volkswagen Polo,Volkswagen,Polo,5,70000,Dealer,Diesel,Manual,22.07,1199,73.9,5,675000,2021,First Owner,Fair,Active,No,Delhi
16848,Hyundai Grand,Hyundai,Grand,3,18000,Dealer,Diesel,Manual,24.0,1120,70.0,5,685000,2023,First Owner,Excellent,Active,No,Bangalore
16850,Hyundai Verna,Hyundai,Verna,2,7000,Dealer,Diesel,Automatic,19.08,1582,126.2,5,1295000,2024,First Owner,Fair,Active,No,Delhi
16851,Maruti Ciaz,Maruti,Ciaz,6,49000,Dealer,Petrol,Manual,20.73,1373,91.1,5,635000,2020,First Owner,Good,Active,Yes,Ahmedabad
16853,Honda City,Honda,City,7,62000,Dealer,Diesel,Manual,26.0,1498,98.6,5,640000,2019,Fourth+ Owner,Excellent,Active,No,Lucknow
16854,Volkswagen Vento,Volkswagen,Vento,8,34000,Individual,Petrol,Manual,15.04,1598,103.6,5,400000,2018,Third Owner,Good,Active,No,Bangalore
16855,Honda WR-V,Honda,WR-V,4,66000,Dealer,Diesel,Manual,25.5,1498,98.6,5,725000,2022,Second Owner,Excellent,Expired,No,Hyderabad
16856,Renault KWID,Renault,KWID,4,35000,Individual,Petrol,Automatic,24.04,999,67.0,5,350000,2022,First Owner,Excellent,Active,No,Ahmedabad
16858,Hyundai Venue,Hyundai,Venue,1,5000,Individual,Petrol,Manual,18.27,998,118.35,5,1050000,2025,First Owner,Excellent,Active,No,Mumbai
16860,Hyundai i20,Hyundai,i20,6,64000,Individual,Diesel,Manual,22.54,1396,88.73,5,620000,2020,First Owner,Good,Active,No,Pune
16861,Skoda Rapid,Skoda,Rapid,9,85600,Dealer,Diesel,Manual,20.5,1598,103.5,5,475000,2017,First Owner,Excellent,Active,No,Lucknow
16863,Toyota Innova,Toyota,Innova,8,77000,Dealer,Diesel,Manual,12.8,2494,102.0,7,645000,2018,Fourth+ Owner,Excellent,Expired,No,Jaipur
16864,Maruti Celerio,Maruti,Celerio,6,57000,Dealer,Petrol,Automatic,23.1,998,67.04,5,495000,2020,First Owner,Good,Active,No,Kolkata
16866,Renault KWID,Renault,KWID,3,8627,Dealer,Petrol,Manual,21.74,999,67.0,5,385000,2023,First Owner,Fair,Active,No,Ahmedabad
16867,Volkswagen Polo,Volkswagen,Polo,8,100000,Individual,Diesel,Manual,22.07,1199,73.9,5,290000,2018,First Owner,Excellent,Active,No,Mumbai
16868,Maruti Eeco,Maruti,Eeco,4,48000,Dealer,CNG,Manual,15.1,1196,73.0,5,421000,2022,First Owner,Fair,Expired,No,Jaipur
16869,Volkswagen Polo,Volkswagen,Polo,8,56000,Dealer,Petrol,Manual,16.2,1199,74.0,5,385000,2018,Second Owner,Excellent,Active,No,Kolkata
